bps,defensive_contribution,element,expected_assists,expected_goals,expected_goals_conceded,fixture,minutes,opponent_team,round,starts,total_points,ict_index
0,0,43,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,43,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,43,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,43,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,43,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,43,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,43,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,43,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,44,0.0,0.0,0.0,2,0,15,1,0,0,0.0
-3,0,44,0.03,0.0,0.11,13,16,5,2,0,0,0.3
3,0,44,0.0,0.0,0.38,21,6,8,3,0,1,0.2
35,7,44,0.02,0.0,1.6,36,82,9,4,1,9,1.5
2,0,44,0.0,0.0,0.0,48,8,17,5,0,1,0.5
2,1,44,0.02,0.0,0.8,51,81,10,6,1,2,1.6
8,0,44,0.01,0.0,0.39,62,89,3,7,1,2,1.6
0,0,44,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,44,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,46,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,46,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,46,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,46,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,46,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,46,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,46,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,46,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,46,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,45,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,45,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,45,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,45,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,45,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,45,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,45,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,45,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,45,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,57,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,57,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,57,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,57,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,57,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,57,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,57,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,57,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,57,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,61,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,61,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,61,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,61,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,61,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,61,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,61,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,61,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,61,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,56,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,56,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,56,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,56,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,56,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,56,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,56,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,56,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,56,0.0,0.0,0.0,82,0,13,9,0,0,0.0
4,0,53,0.0,0.03,0.1,2,6,15,1,0,1,2.0
3,1,53,0.02,0.0,0.11,13,26,5,2,0,1,0.5
1,3,53,0.02,0.18,2.29,21,82,8,3,1,2,0.9
2,0,53,0.0,0.0,0.48,36,7,9,4,0,1,0.1
4,1,53,0.05,0.1,0.27,48,17,17,5,0,1,2.9
2,1,53,0.0,0.0,0.13,51,7,10,6,0,1,0.2
46,3,53,0.04,0.49,0.39,62,83,3,7,1,15,13.9
3,0,53,0.0,0.05,0.51,79,60,18,8,1,2,0.2
4,1,53,0.0,0.0,0.2,82,4,13,9,0,1,0.2
0,0,65,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,65,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,65,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,65,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,65,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,65,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,65,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,65,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,65,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,50,0.0,0.0,0.0,2,0,15,1,0,0,0.0
1,3,50,0.2,0.2,0.28,13,58,5,2,0,1,2.2
7,7,50,0.12,0.01,0.95,21,45,8,3,0,1,5.8
6,8,50,0.06,0.16,1.53,36,70,9,4,1,2,3.5
0,7,50,0.06,0.06,0.37,48,57,17,5,1,1,1.8
33,4,50,0.07,0.29,0.41,51,45,10,6,0,12,9.9
-1,4,50,0.07,0.0,0.33,62,33,3,7,0,0,0.4
30,5,50,0.03,0.04,0.24,79,29,18,8,0,7,4.7
12,2,50,0.03,0.02,0.19,82,28,13,9,1,4,3.2
0,0,60,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,60,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,60,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,60,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,60,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,60,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,60,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,60,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,60,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,389,0.0,0.0,0.0,1,0,4,1,0,0,0.0
2,0,389,0.0,0.0,0.0,19,1,15,2,0,1,0.1
0,0,389,0.0,0.0,0.0,25,0,1,3,0,0,0.0
4,2,389,0.0,0.0,0.55,36,19,9,4,0,1,0.3
3,1,389,0.05,0.17,0.68,48,32,17,5,0,1,2.2
4,2,389,0.01,0.02,0.51,51,45,10,6,1,1,1.8
0,0,389,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,389,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,389,0.0,0.0,0.0,82,0,13,9,0,0,0.0
7,7,47,0.05,0.0,1.43,2,90,15,1,1,3,3.1
3,1,47,0.12,0.1,1.21,13,90,5,2,1,2,4.3
9,7,47,0.04,0.04,2.67,21,90,8,3,1,2,3.5
4,6,47,0.02,0.08,2.08,36,90,9,4,1,3,1.7
5,2,47,0.27,0.0,1.05,48,81,17,5,1,2,3.9
20,6,47,0.06,0.0,0.92,51,90,10,6,1,5,6.4
21,9,47,0.08,0.24,0.42,62,90,3,7,1,5,7.7
22,4,47,0.01,0.03,0.75,79,90,18,8,1,7,4.9
17,9,47,0.07,0.0,1.18,82,90,13,9,1,3,3.0
0,0,55,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,55,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,55,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,55,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,55,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,55,0.0,0.0,0.0,51,0,10,6,0,0,0.0
1,3,55,0.0,0.16,0.03,62,6,3,7,0,1,0.7
4,1,55,0.0,0.0,0.2,79,8,18,8,0,1,0.4
3,2,55,0.0,0.0,0.54,82,16,13,9,0,1,0.9
19,14,59,0.01,0.0,1.43,2,90,15,1,1,5,2.2
10,9,59,0.04,0.23,1.11,13,63,5,2,1,1,3.4
0,0,59,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,59,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,59,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,59,0.0,0.0,0.0,51,0,10,6,0,0,0.0
3,0,59,0.0,0.0,0.03,62,1,3,7,0,1,0.0
11,14,59,0.01,0.0,0.55,79,81,18,8,1,4,2.5
22,11,59,0.02,0.0,1.18,82,90,13,9,1,3,3.7
13,11,58,0.03,0.05,1.43,2,90,15,1,1,2,3.3
5,1,58,0.0,0.0,0.83,13,15,5,2,1,1,0.4
0,0,58,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,58,0.0,0.0,0.0,36,0,9,4,0,0,0.0
28,8,58,0.08,0.0,1.05,48,81,17,5,1,6,6.7
5,6,58,0.01,0.0,0.2,51,18,10,6,0,1,0.8
22,10,58,0.19,0.02,0.42,62,90,3,7,1,5,6.7
23,11,58,0.02,0.0,0.75,79,90,18,8,1,2,2.2
8,9,58,0.04,0.0,1.18,82,90,13,9,1,2,2.7
0,0,51,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,51,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,51,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,51,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,51,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,51,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,51,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,51,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,51,0.0,0.0,0.0,82,0,13,9,0,0,0.0
5,7,48,0.01,0.0,1.43,2,90,15,1,1,3,0.5
13,3,48,0.29,0.04,1.21,13,90,5,2,1,2,7.4
18,7,48,0.05,0.09,2.67,21,90,8,3,1,2,5.3
10,4,48,0.02,0.0,1.17,36,45,9,4,1,1,0.6
0,0,48,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,48,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,48,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,48,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,48,0.0,0.0,0.0,82,0,13,9,0,0,0.0
12,5,64,0.01,0.12,1.43,2,90,15,1,1,2,5.0
6,4,64,0.08,0.37,1.21,13,90,5,2,1,2,3.8
4,1,64,0.04,0.64,2.67,21,90,8,3,1,2,5.9
6,2,64,0.04,0.0,1.6,36,82,9,4,1,2,2.1
4,2,64,0.0,0.0,1.05,48,90,17,5,1,2,0.8
30,3,64,0.02,0.29,0.92,51,90,10,6,1,8,6.9
0,1,64,0.03,0.26,0.1,62,66,3,7,1,2,1.5
1,5,64,0.0,0.08,0.24,79,29,18,8,0,1,1.1
6,2,64,0.07,0.13,0.98,82,85,13,9,1,2,4.3
0,0,49,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,49,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,49,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,49,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,49,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,49,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,49,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,49,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,49,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,456,0.0,0.0,0.0,9,0,1,1,0,0,0.0
0,0,456,0.0,0.0,0.0,17,0,10,2,0,0,0.0
0,0,456,0.0,0.0,0.0,26,0,3,3,0,0,0.0
0,0,456,0.0,0.0,0.0,36,0,9,4,0,0,0.0
2,0,456,0.04,0.02,0.0,48,8,17,5,0,1,1.1
0,0,456,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,456,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,456,0.0,0.0,0.0,79,0,18,8,0,0,0.0
2,2,456,0.02,0.27,0.45,82,44,13,9,0,1,6.6
0,0,62,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,62,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,62,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,62,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,62,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,62,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,62,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,62,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,62,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,63,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,63,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,63,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,63,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,63,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,63,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,63,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,63,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,63,0.0,0.0,0.0,82,0,13,9,0,0,0.0
10,7,54,0.09,0.0,1.33,2,83,15,1,1,3,3.0
14,4,54,0.12,0.05,1.11,13,73,5,2,1,2,6.4
18,6,54,0.12,0.0,1.77,21,73,8,3,1,2,2.2
12,8,54,0.03,0.0,2.08,36,90,9,4,1,3,2.4
15,5,54,0.08,0.06,1.05,48,90,17,5,1,2,3.4
25,9,54,0.29,0.45,0.73,51,71,10,6,1,6,6.8
8,3,54,0.18,0.05,0.1,62,66,3,7,1,3,1.9
10,7,54,0.03,0.03,0.75,79,90,18,8,1,2,2.7
8,4,54,0.15,0.27,0.64,82,73,13,9,1,3,2.4
0,0,688,0.0,0.0,0.0,2,0,15,1,0,0,0.0
0,0,688,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,688,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,688,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,688,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,688,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,688,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,688,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,688,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,702,0.0,0.0,0.0,13,0,5,2,0,0,0.0
3,1,702,0.0,0.0,0.9,21,16,8,3,0,1,0.0
0,0,702,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,702,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,702,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,702,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,702,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,702,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,701,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,701,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,701,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,701,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,701,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,701,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,701,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,701,0.0,0.0,0.0,82,0,13,9,0,0,0.0
3,0,719,0.0,0.0,0.48,36,7,9,4,0,1,0.1
0,0,719,0.0,0.0,0.0,48,0,17,5,0,0,0.0
3,0,719,0.0,0.0,0.13,51,8,10,6,0,1,0.0
3,1,719,0.0,0.0,0.03,62,6,3,7,0,1,0.3
0,0,719,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,719,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,710,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,710,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,710,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,710,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,710,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,710,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,710,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,186,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,186,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,186,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,186,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,186,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,186,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,186,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,186,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,186,0.0,0.0,0.0,90,0,20,9,0,0,0.0
-3,5,187,0.02,0.01,2.32,6,90,18,1,1,1,1.0
26,7,187,0.02,0.0,0.77,14,90,17,2,1,6,1.8
-1,7,187,0.1,0.0,3.63,26,90,14,3,1,0,2.0
6,4,187,0.0,0.0,2.45,34,90,12,4,1,2,0.9
10,9,187,0.02,0.0,1.1,44,90,16,5,1,2,2.6
-16,6,187,0.02,0.03,2.03,57,90,13,6,1,-1,1.8
-3,4,187,0.01,0.08,1.37,62,90,2,7,1,1,2.0
42,12,187,0.16,0.0,2.63,72,90,11,8,1,14,5.2
12,16,187,0.01,0.0,2.52,90,90,20,9,1,3,2.9
0,0,183,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,183,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,183,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,183,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,183,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,183,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,183,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,183,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,183,0.0,0.0,0.0,90,0,20,9,0,0,0.0
0,0,184,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,184,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,184,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,184,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,184,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,184,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,184,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,184,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,184,0.0,0.0,0.0,90,0,20,9,0,0,0.0
0,0,189,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,189,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,189,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,189,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,189,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,189,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,189,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,189,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,189,0.0,0.0,0.0,90,0,20,9,0,0,0.0
0,0,185,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,185,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,185,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,185,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,185,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,185,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,185,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,185,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,185,0.0,0.0,0.0,90,0,20,9,0,0,0.0
0,0,703,0.0,0.0,0.0,13,0,5,2,0,0,0.0
0,0,703,0.0,0.0,0.0,21,0,8,3,0,0,0.0
0,0,703,0.0,0.0,0.0,36,0,9,4,0,0,0.0
0,0,703,0.0,0.0,0.0,48,0,17,5,0,0,0.0
0,0,703,0.0,0.0,0.0,51,0,10,6,0,0,0.0
0,0,703,0.0,0.0,0.0,62,0,3,7,0,0,0.0
0,0,703,0.0,0.0,0.0,79,0,18,8,0,0,0.0
0,0,703,0.0,0.0,0.0,82,0,13,9,0,0,0.0
0,0,677,0.0,0.0,0.0,2,0,15,1,0,0,0.0
1,2,677,0.01,0.0,0.11,13,15,5,2,0,1,0.5
3,4,677,0.0,0.07,1.72,21,45,8,3,1,1,2.3
2,5,677,0.0,0.0,0.91,36,45,9,4,0,1,0.7
4,8,677,0.11,0.25,0.78,48,72,17,5,1,3,3.8
9,6,677,0.01,0.0,0.8,51,82,10,6,1,2,1.5
3,4,677,0.17,0.0,0.33,62,23,3,7,0,1,1.2
10,6,677,0.01,0.0,0.51,79,60,18,8,1,2,2.0
9,5,677,0.0,0.0,0.54,82,16,13,9,0,1,0.4
0,0,193,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,193,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,193,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,193,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,193,0.0,0.0,0.0,44,0,16,5,0,0,0.0
-5,0,193,0.0,0.0,0.62,57,2,13,6,0,0,0.0
0,0,193,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,193,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,193,0.0,0.0,0.0,90,0,20,9,0,0,0.0
-5,5,190,0.0,0.0,2.32,6,90,18,1,1,1,1.8
34,14,190,0.01,0.0,0.77,14,90,17,2,1,9,5.0
11,12,190,0.0,0.0,2.57,26,82,14,3,1,3,2.7
8,12,190,0.0,0.01,2.45,34,90,12,4,1,4,3.2
5,8,190,0.0,0.14,1.1,44,90,16,5,1,2,5.7
-9,9,190,0.15,0.0,2.03,57,90,13,6,1,0,3.3
0,0,190,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,190,0.0,0.0,0.0,72,0,11,8,0,0,0.0
3,0,190,0.0,0.0,0.05,90,1,20,9,0,1,0.0
0,0,188,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,188,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,188,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,188,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,188,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,188,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,188,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,188,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,188,0.0,0.0,0.0,90,0,20,9,0,0,0.0
-2,6,192,0.04,0.0,2.32,6,90,18,1,1,1,2.7
26,8,192,0.04,0.0,0.77,14,90,17,2,1,6,2.9
2,9,192,0.0,0.09,3.63,26,90,14,3,1,1,2.8
14,17,192,0.01,0.0,2.45,34,90,12,4,1,4,3.6
10,5,192,0.31,0.02,1.1,44,90,16,5,1,2,8.3
6,6,192,0.12,0.02,1.41,57,87,13,6,1,3,4.7
12,0,192,0.17,0.0,1.37,62,90,2,7,1,4,5.6
26,8,192,0.01,0.0,2.63,72,90,11,8,1,6,1.7
25,6,192,0.58,0.01,2.52,90,90,20,9,1,7,7.2
0,8,191,0.0,0.05,2.32,6,90,18,1,1,1,3.7
29,7,191,0.01,0.0,0.66,14,82,17,2,1,6,2.2
-2,8,191,0.0,0.0,3.63,26,90,14,3,1,1,1.9
10,15,191,0.0,0.0,2.45,34,90,12,4,1,4,3.7
14,11,191,0.0,0.12,1.1,44,90,16,5,1,4,3.8
-23,12,191,0.0,0.02,2.03,57,90,13,6,1,-2,1.1
7,6,191,0.01,0.0,1.37,62,90,2,7,1,1,1.7
26,14,191,0.0,0.0,2.63,72,90,11,8,1,8,2.6
7,8,191,0.0,0.0,2.52,90,90,20,9,1,1,2.1
0,0,194,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,194,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,194,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,194,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,194,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,194,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,194,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,194,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,194,0.0,0.0,0.0,90,0,20,9,0,0,0.0
0,0,195,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,195,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,195,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,195,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,195,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,195,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,195,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,195,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,195,0.0,0.0,0.0,90,0,20,9,0,0,0.0
0,0,196,0.0,0.0,0.0,6,0,18,1,0,0,0.0
0,0,196,0.0,0.0,0.0,14,0,17,2,0,0,0.0
0,0,196,0.0,0.0,0.0,26,0,14,3,0,0,0.0
0,0,196,0.0,0.0,0.0,34,0,12,4,0,0,0.0
0,0,196,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,196,0.0,0.0,0.0,57,0,13,6,0,0,0.0
0,0,196,0.0,0.0,0.0,62,0,2,7,0,0,0.0
0,0,196,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,196,0.0,0.0,0.0,90,0,20,9,0,0,0.0
0,0,199,0.0,0.0,0.0,6,0,18,1,0,0,0.0
6,3,199,0.0,0.0,0.11,14,7,17,2,0,1,0.6
1,2,199,0.0,0.0,1.06,26,7,14,3,0,1,0.3
-1,1,199,0.0,0.0,1.0,34,4,12,4,0,1,0.2
0,0,199,0.0,0.0,0.0,44,0,16,5,0,0,0.0
0,0,199,0.0,0.0,0.0,57,0,13,6,0,0,0.0
3,0,199,0.0,0.0,0.0,62,1,2,7,0,1,0.1
0,0,199,0.0,0.0,0.0,72,0,11,8,0,0,0.0
0,0,199,0.0,0.0,0.0,90,0,20,9,0,0,0.0
-4,0,197,0.08,0.03,2.09,6,73,18,1,1,1,2.7
1,0,197,0.0,0.0,0.16,14,21,17,2,0,1,0.0
1,2,197,0.0,0.0,1.06,26,8,14,3,0,1,0.3
0,0,197,0.0,0.0,0.0,34,0,12,4,0,0,0.0
